NUMBER,TILE_ID,RA,DEC,MAG_AUTO_56,sglc_prob_star
5654,2520,261.18175378705274,65.64375693857059,21.164055,0.0
5659,2520,261.01791124061384,65.64680611397279,22.054873,1.0
5672,2520,260.6082060716527,65.64731633685098,20.350481,1.0
5678,2520,260.50737637246914,65.64762315825352,21.476679,1.0
5682,2520,260.52372254790754,65.64777469164856,22.119053,1.0
5705,2520,260.59143302394676,65.64765029083664,21.660124,0.0
5708,2520,261.16994469298237,65.64707448819034,20.354624,1.0
5710,2520,260.69688450700005,65.64464062057418,21.15548,0.0
5715,2520,260.463908720905,65.64848290007899,21.972198,0.0
5716,2520,260.62856176308196,65.64858891739384,22.159897,0.0
5720,2520,260.5791234854821,65.6485974373824,22.194569,0.03
5728,2520,260.4951647401099,65.64859078044438,21.747631,0.0
5733,2520,260.99323450231316,65.64844153879825,21.550074,1.0
5751,2520,261.13115523079546,65.64858301751408,22.260237,0.0
5760,2520,261.09969669476567,65.64758466640063,19.495274,1.0
5792,2520,260.9876207469731,65.64592865309805,17.480629,1.0
5801,2520,260.4171726714835,65.6505278012297,22.43888,0.0
5808,2520,260.53513364993984,65.64812352020017,18.383371,1.0
5820,2520,260.98320349109764,65.65013230748264,22.08118,0.0
5830,2520,260.35781297365116,65.6510344737391,21.530931,0.0
5842,2520,260.97346903006763,65.65133911986617,21.665873,0.0
5870,2520,261.06947957630456,65.65198831140631,21.58282,1.0
5873,2520,261.07831948021624,65.6488612046793,17.515587,1.0
5877,2520,260.5487723889095,65.64853051671828,18.342045,1.0
5888,2520,260.3675329484651,65.65300499379163,22.48933,0.15
5898,2520,260.32036761368664,65.65314218329387,21.850754,0.0
5906,2520,260.32891066551093,65.65219383748726,19.866709,0.0
5907,2520,260.3916329499687,65.65361816768953,22.097141,0.0
5909,2520,260.31650065368507,65.6535509895004,21.425375,0.972
5914,2520,260.56730856328676,65.6539093136905,22.439154,0.843
5916,2520,260.57743819347576,65.65379999966183,21.406067,0.0
5927,2520,260.83380992261056,65.65420144832184,21.68644,1.0
5932,2520,260.70199875103935,65.65344031174207,20.031013,1.0
5939,2520,260.5851003016298,65.65471859056832,22.250797,1.0
5940,2520,260.5802831451334,65.65474562117741,22.251469,0.973
5947,2520,260.47337915300244,65.65484026075674,21.634268,1.0
5958,2520,261.1709517850682,65.65387302545253,21.205849,0.0
5964,2520,260.59305076440893,65.65525417520102,22.498232,0.989
5966,2520,260.91765558506137,65.65219504664056,21.01314,0.0
5973,2520,260.96939579422053,65.65497931662138,21.134241,1.0
5974,2520,260.6387576158379,65.65332531279961,19.436747,0.0
5997,2520,260.95294686377036,65.65370638834398,18.800627,1.0
6001,2520,260.8532653924019,65.65148023237043,19.146166,1.0
6006,2520,260.6046473908003,65.65216165000271,16.990316,1.0
6012,2520,260.617394748559,65.65653027551897,22.451544,0.91
6013,2520,261.1141480087931,65.65290865350393,18.098572,1.0
6033,2520,260.362843429554,65.65521936864911,20.12955,0.998
6035,2520,260.6241935174478,65.6564552251556,20.430508,0.41
6053,2520,261.19713532045284,65.65639975484982,22.162548,0.0
6077,2520,261.07020303699835,65.65391759516382,18.36282,1.0
6086,2520,260.6296310637912,65.65840424276695,21.234627,0.0
6100,2520,260.95446578373577,65.65642713656382,18.905832,1.0
6104,2520,260.7594654640686,65.65852729164511,21.343538,1.0
6108,2520,260.55847273169854,65.65822659674002,21.61446,0.0
6130,2520,260.7870202186111,65.65904456726413,21.629967,0.0
6143,2520,261.19908341166104,65.65447985951725,17.935139,1.0
6144,2520,261.06711319701293,65.658619090262,20.964315,1.0
6152,2520,261.1787906349949,65.65873308833405,20.823866,1.0
6165,2520,260.7581368446519,65.66001416839578,21.688272,1.0
6173,2520,260.94814734945743,65.65990345748804,22.152752,1.0
6188,2520,260.4576732998995,65.6523836854579,15.774311,1.0
6199,2520,261.1881085332306,65.65966551179699,21.298027,0.0
6205,2520,260.8594179886215,65.66019998046677,22.035784,0.0
6219,2520,260.5065227309867,65.66114790616675,21.051601,1.0
6227,2520,260.35745114562525,65.66119004678058,21.62119,1.0
6261,2520,260.34303741659505,65.66025475254627,20.749077,0.0
6271,2520,260.9540412920061,65.66161603534479,20.12812,1.0
6281,2520,260.42129701938796,65.66248716076356,20.664352,1.0
6283,2520,260.82802104603957,65.66234015261048,20.384645,1.0
6288,2520,260.8621191406454,65.66302183921896,22.353373,0.0
6290,2520,261.04458487936745,65.66268609662856,22.340364,0.0
6294,2520,260.5690101606921,65.66300205495683,20.43358,0.0
6296,2520,260.55259910026894,65.66267662687036,20.50561,1.0
6299,2520,260.978248087461,65.66299861545488,21.637226,0.0
6301,2520,260.7158387778662,65.66298617465593,21.105911,0.0
6310,2520,260.8392612541452,65.6636416887988,22.022812,0.0
6315,2520,260.32478088858187,65.661730274512,19.234373,1.0
6320,2520,261.1018286964405,65.65406625310156,15.417981,1.0
6325,2520,260.94504961426077,65.66379170490937,22.187283,0.0
6330,2520,260.8521522151873,65.66313115120798,22.477848,0.0
6340,2520,261.0889190835524,65.66357485261693,22.12947,1.0
6357,2520,260.3992434095481,65.66371223338203,20.26181,1.0
6371,2520,261.1981135228233,65.66384774042068,20.569202,1.0
6372,2520,261.0577930796102,65.66436238853159,21.291122,0.0
6376,2520,260.799330040729,65.66282666601543,20.922295,1.0
6384,2520,260.94387292114305,65.66508154353762,21.934786,0.0
6399,2520,260.5252527421182,65.66320114359331,18.105087,1.0
6416,2520,260.79123129879673,65.66639030781306,21.805767,0.0
6428,2520,260.6100872330297,65.666642475285,21.723558,1.0
6437,2520,260.95256620175013,65.6653403646123,19.929918,0.0
6443,2520,260.9109472315286,65.66329510170964,20.20877,0.0
6445,2520,260.4944626964401,65.6670317297135,22.082397,0.0
6452,2520,260.59490251027137,65.66720155728551,22.346703,1.0
6469,2520,260.36196309477845,65.66699056977876,21.695572,0.0
6470,2520,261.0738654704471,65.66688846328277,21.65483,0.0
6474,2520,260.3516594927666,65.66652745838172,20.77331,0.0
6498,2520,260.4654570978716,65.66797488275498,20.929,1.0
6505,2520,260.6969262496925,65.66683927612273,20.046858,0.0
6516,2520,260.6816996471842,65.66849187248364,22.18109,0.0
6520,2520,261.04861835624945,65.66798306356573,22.276384,1.0
6526,2520,260.61685158783587,65.66772577840659,20.679567,0.0
6537,2520,261.1043972916405,65.66414334551195,18.41298,1.0
6543,2520,260.30154381571305,65.66890553278407,21.808426,0.0
6550,2520,260.60741665120105,65.66363743995679,17.242865,1.0
6555,2520,260.3715384424929,65.66941199560209,22.43376,0.0
6568,2520,260.6348788516578,65.66918287679611,21.075586,0.0
6569,2520,260.6098168436097,65.66997923525203,22.067158,1.0
6607,2520,260.8132869454691,65.67077270951988,21.418322,1.0
6615,2520,260.6697464742873,65.66176485693387,18.440325,0.0
6620,2520,260.7425969951039,65.658184135932,19.12665,0.0
6636,2520,260.6663297371482,65.67141753125539,22.035166,0.996
6643,2520,260.7251519642602,65.66442880477433,15.778206,1.0
6659,2520,260.7676767299187,65.67170434539197,22.136276,0.0
6667,2520,260.85505578057257,65.67046587321556,20.551815,0.0
6681,2520,260.54807350080904,65.67178776360237,22.229647,0.0
6703,2520,261.09878815388697,65.67240616589132,20.893608,1.0
6743,2520,260.33775931606755,65.66919884455592,19.589592,0.0
6744,2520,260.45922992014187,65.67296131895152,20.135422,1.0
6768,2520,260.31144349863587,65.67460772449148,21.978716,0.0
6775,2520,260.3909304169331,65.67492134396825,22.385057,0.967
6776,2520,260.39021161512153,65.66549847286542,15.24704,1.0
6779,2520,260.6580280220808,65.6745421780738,19.959911,1.0
6791,2520,260.99780574467445,65.67501481759054,21.792315,1.0
6812,2520,260.4247207927171,65.67595418337226,22.232635,0.0
6815,2520,260.93239489670907,65.67577643016728,21.422548,1.0
6820,2520,260.7491340150703,65.6630752254973,14.683357,1.0
6824,2520,260.97273147503745,65.67596382835423,22.302809,0.0
6825,2520,260.0324241225652,65.6752658387681,21.738674,0.0
6828,2520,260.8469219870981,65.67629484412728,22.468168,0.0
6831,2520,260.4505168859618,65.67211298167977,17.154625,1.0
6838,2520,260.64815822140093,65.67661867157975,22.245075,1.0
6845,2520,260.56088533645624,65.67675794810644,22.12951,1.0
6848,2520,260.7075478804615,65.67319250869237,19.396387,0.0
6849,2520,260.60738503745125,65.6753177565168,21.960148,0.0
6854,2520,260.6816634901688,65.6736405932705,20.340609,0.0
6857,2520,260.0387713830513,65.67601678204062,22.446762,0.0
6861,2520,260.788186707427,65.67717473576788,21.99193,1.0
6863,2520,260.5570182881755,65.67615819007193,19.449667,1.0
6870,2520,261.07330272011757,65.67049621283267,16.391079,1.0
6871,2520,260.7062511064861,65.6769929189626,21.821146,0.0
6881,2520,260.5409305562851,65.6738167841112,17.3146,1.0
6898,2520,260.5489805714028,65.67505616352133,19.060364,0.0
6899,2520,260.900751847999,65.67543739337778,18.164326,1.0
6907,2520,260.5258859388163,65.677204654777,19.497189,1.0
6912,2520,261.0031887086319,65.67660241873452,20.764332,0.0
6916,2520,260.28548535801957,65.6775536843467,19.924236,1.0
6920,2520,260.8825585401669,65.67756538176538,22.266132,0.0
6927,2520,260.94443431176177,65.67813630690218,20.292637,1.0
6928,2520,260.48134348490424,65.67488171950296,17.428757,1.0
6940,2520,260.29878169905896,65.67875643689327,22.373198,0.0
6951,2520,261.0255408054421,65.67619865222399,18.349445,1.0
6965,2520,260.60263236181015,65.67954399110742,20.978458,1.0
6969,2520,260.9348683001023,65.67917581394127,21.649979,0.0
6978,2520,260.77633770916805,65.67952659114864,21.995008,0.0
6983,2520,260.6689479629217,65.68006870299176,21.952705,0.0
6987,2520,260.28513535200284,65.67989420116561,22.374186,0.0
6991,2520,260.57577852780173,65.67939059942188,22.2995,0.0
7005,2520,260.6505915917013,65.68086254518103,21.364788,0.0
7016,2520,260.57090743610814,65.6810508584776,22.436337,0.002
7020,2520,260.8286932890114,65.67906878385848,18.562334,1.0
7029,2520,260.52199370830067,65.68093014385843,20.914492,0.0
7052,2520,260.6620256287746,65.68202830409375,22.031246,0.0
7056,2520,260.87375235550286,65.6805372270748,20.509254,0.0
7058,2520,260.5488431996572,65.68179954126055,22.454725,0.0
7061,2520,260.61444024957655,65.6822929604348,21.551682,1.0
7062,2520,260.59642723881575,65.67393031481927,21.65169,0.0
7070,2520,260.582925789016,65.68246204276389,22.494764,0.0
7071,2520,260.52534170409706,65.68244782820014,21.821217,1.0
7072,2520,260.86842590471997,65.68229169283119,22.16892,0.0
7076,2520,260.50263030760874,65.68265269340151,22.10089,0.0
7079,2520,260.3782653735883,65.68248391798284,22.110939,0.206
7083,2520,261.0335581152836,65.68215967690364,22.187687,1.0
7087,2520,260.4268126348712,65.68265915851329,22.03071,0.0
7091,2520,260.56433152078506,65.68287707573073,22.185137,0.0
7092,2520,260.6308894342502,65.68289627658316,22.297009,0.011
7101,2520,261.07817148958645,65.68239218785085,22.35702,1.0
7103,2520,260.4356112726387,65.683074189384,21.615154,0.0
7109,2520,260.5124711149625,65.67254391413925,15.404384,1.0
7111,2520,261.0796909097145,65.67543792813221,15.751659,1.0
7120,2520,260.40997034041425,65.68073342879282,18.215702,1.0
7124,2520,260.4218905050831,65.68350074034132,22.332502,0.0
7130,2520,260.7039196454822,65.68390256708206,20.420246,1.0
7135,2520,260.9989047957274,65.68333141507345,21.127283,0.99
7138,2520,261.10340985988563,65.68118570411066,18.604769,1.0
7148,2520,260.065861267892,65.67938336941357,19.30066,0.0
7158,2520,260.53981902939626,65.68490151231224,22.328392,1.0
7173,2520,260.72048402788386,65.68516084126296,21.246687,1.0
7175,2520,260.9930741204815,65.68467225743889,20.609438,0.0
7180,2520,260.69805865505907,65.68477628032295,20.453445,1.0
7188,2520,260.04375912822536,65.68469846307924,22.455357,0.0
7192,2520,260.7455520123679,65.68585668465029,22.241772,1.0
7193,2520,260.747055315087,65.68375282610884,18.605198,1.0
7195,2520,260.91523828695165,65.68562712354235,22.083319,1.0
7209,2520,261.03316880363104,65.68408158185619,19.996517,1.0
7211,2520,260.3865101464556,65.68616056850779,22.174267,1.0
7213,2520,260.586893996825,65.6863204300488,21.481075,1.0
7219,2520,260.33550771184764,65.68468764025158,19.660603,1.0
7225,2520,260.2838469599916,65.68622572665221,22.16023,1.0
7232,2520,260.0369774270511,65.68572478179276,22.351076,0.001
7241,2520,260.63692726423795,65.68685582799415,22.138296,0.0
7247,2520,261.0861724949004,65.68542730449285,21.376087,0.0
7249,2520,260.4960994187985,65.684279907936,19.380268,1.0
7258,2520,261.1038103094864,65.6864562630348,21.489834,1.0
7268,2520,260.86517066666534,65.68676781690607,20.303148,1.0
7270,2520,261.02462713786605,65.68703841220137,22.49292,0.0
7278,2520,260.0493021466917,65.68662025137995,21.557648,0.0
7285,2520,260.29943486171624,65.68677733834144,22.25438,0.0
7286,2520,260.5702353602282,65.68722830438269,21.520657,0.0
7293,2520,260.67003795641386,65.68832471839315,21.163324,1.0
7317,2520,260.87826152905683,65.68867575266444,21.821032,0.0
7324,2520,260.3889619041413,65.68903400177761,21.775448,0.001
7328,2520,260.2808228340789,65.68892013875411,21.699265,0.0
7336,2520,260.3960235036812,65.68487139481813,16.857422,1.0
7357,2520,260.05860856325734,65.68877756518506,21.880127,0.0
7367,2520,260.0661039372437,65.689147743294,20.966728,1.0
7380,2520,260.7706342928929,65.6895340512548,20.132694,1.0
7381,2520,261.0129448083619,65.68990636656223,22.18537,1.0
7382,2520,260.7597351220742,65.6903447936463,21.017963,1.0
7388,2520,260.85293498785177,65.69036346819476,22.093256,0.0
7389,2520,260.3903979161437,65.69041196463088,21.240835,0.0
7395,2520,260.9028892871873,65.69044867305361,22.064161,0.0
7396,2520,260.8542018481803,65.68854793915548,18.646774,1.0
7400,2520,260.69056163684843,65.68131766492445,17.352264,0.0
7415,2520,260.8963217980701,65.69102028888102,22.448162,0.992
7425,2520,260.9766300618786,65.6907216005547,20.1006,1.0
7434,2520,260.5921764146467,65.69187009162253,21.892452,0.0
7435,2520,260.72879861918807,65.68796537330219,17.540438,1.0
7452,2520,260.5688517564406,65.69239097481515,21.96177,1.0
7463,2520,260.509627784348,65.69285673446657,21.910273,1.0
7465,2520,260.6327702597866,65.68948630615277,18.320766,0.0
7471,2520,260.4732621836778,65.6842366535833,15.500518,1.0
7474,2520,260.3056996842903,65.69239613627444,21.073334,0.0
7486,2520,260.907431770234,65.69280390761242,22.429438,0.0
7505,2520,260.24184486876794,65.69331871746937,21.862015,0.0
7515,2520,260.5125693330771,65.69375415454786,20.633408,1.0
7525,2520,260.6022977222232,65.69411883753097,22.476595,0.401
7532,2520,260.6392014842717,65.69417087956526,21.433695,0.0
7543,2520,260.5748362241734,65.69450497277857,22.429564,0.0
7566,2520,260.30313056731677,65.68867148798729,16.471119,1.0
7582,2520,260.82897468686605,65.69195258635507,17.715649,1.0
7589,2520,260.4567163270198,65.69554675436683,22.319864,0.0
7599,2520,260.7754879888383,65.69107306765088,17.78342,1.0
7603,2520,260.9178036502322,65.69425742461591,19.258614,1.0
7610,2520,260.9293828360259,65.68780519067705,16.028135,1.0
7624,2520,260.5946446333008,65.69643514650488,22.33649,0.0
7637,2520,260.43632449833154,65.6965747011823,22.315094,0.0
7638,2520,261.0530303371144,65.6934967265435,18.272331,1.0
7642,2520,260.04372594961796,65.69565289585377,22.491657,0.99
7647,2520,260.43327046998155,65.6953086477092,20.998596,0.0
7649,2520,260.63898853279164,65.69645472177753,21.12911,0.011
7653,2520,260.3722279757388,65.69685421878805,21.87189,0.0
7680,2520,260.25517974932046,65.69712798231693,22.08865,0.173
7682,2520,260.99694158484084,65.69701322949325,21.98899,0.0
7699,2520,260.3563776363374,65.64255386102718,13.852744,1.0
7707,2520,260.8858368109575,65.69776586835629,22.396948,0.0
7712,2520,260.4129109507836,65.69759486159653,20.735575,0.0
7715,2520,260.3907052250346,65.69800943789778,21.376358,1.0
7721,2520,260.1400060750761,65.69764525006326,21.43436,1.0
7723,2520,260.1133951720462,65.69662185853821,19.984463,1.0
7730,2520,260.5776928027354,65.69853217726433,22.298168,0.681
7737,2520,260.34828572723825,65.69852880044455,21.544083,1.0
7739,2520,260.60288541752266,65.69630422553139,20.039536,0.0
7747,2520,261.025223599984,65.69834753939429,21.402807,0.0
7753,2520,260.3584208205356,65.69886233794054,22.38136,0.0
7755,2520,260.75196301670655,65.69791002891125,20.896118,1.0
7765,2520,260.6399665797665,65.69879391728175,21.483122,0.0
7769,2520,260.92957202737614,65.6986490752338,21.181921,0.0
7770,2520,260.8717779353993,65.69919738290555,21.820755,1.0
7771,2520,260.3564166964839,65.69922140914161,21.923615,0.0
7773,2520,260.4676514796195,65.6898768705866,15.517689,1.0
7776,2520,260.2320456945454,65.6990347397092,21.819592,0.0
7790,2520,260.7480020257748,65.69639750638689,22.017065,1.0
7803,2520,260.4046709377542,65.69872056205381,20.07517,1.0
7805,2520,260.482711865585,65.70010104354009,22.251446,1.0
7807,2520,260.11193564280467,65.69937051801608,22.207954,0.0
7820,2520,261.1923362830772,65.69847332787297,21.210947,0.984
7822,2520,260.7907952252532,65.69772217592508,18.523376,1.0
7824,2520,260.4559984274627,65.70043218835052,21.98306,0.0
7833,2520,260.3076119174989,65.7003815607619,22.428558,0.995
7836,2520,261.0371705832312,65.69116433919012,15.9192295,1.0
7837,2520,261.0109779244165,65.69885586485582,19.6664,0.0
7838,2520,260.83306964961827,65.7005796559597,21.901716,0.0
7848,2520,260.46184732213214,65.70091476816388,22.408186,0.0
7856,2520,260.03610861715305,65.70010627111522,21.190287,1.0
7876,2520,260.08642795875943,65.70066560709314,22.391369,0.0
7877,2520,260.3866626471287,65.70057174444338,19.923046,1.0
7878,2520,261.1081603578298,65.69975539089965,21.70597,0.0
7881,2520,260.04629938393964,65.70058733637822,22.428572,0.0
7883,2520,260.52944073809846,65.70161781923721,20.974022,0.0
7887,2520,261.07957673999,65.69871700083962,18.450184,1.0
7894,2520,260.7036528320686,65.70184547041353,21.618643,0.978
7895,2520,260.63330926496434,65.6980007214417,18.765902,1.0
7904,2520,261.05326186251546,65.70151065843993,22.25838,0.0
7913,2520,260.0698186392319,65.70151604769971,22.091291,0.0
7917,2520,260.6911337240235,65.6995194113976,20.40801,0.0
7925,2520,261.00123592727095,65.70217373689844,20.876814,1.0
7926,2520,260.9782596289981,65.70218244492541,20.8993,1.0
7934,2520,261.17945103915747,65.70169028801828,21.930607,1.0
7935,2520,260.55206146445096,65.70268590282997,22.03247,1.0
7936,2520,260.1779223530869,65.70213893311042,21.66676,0.0
7942,2520,260.03871992003167,65.70176022864932,21.726486,0.998
7945,2520,260.67846876945055,65.70257484468715,21.001945,1.0
7978,2520,260.5984486368374,65.70354586718658,22.407084,0.0
7983,2520,260.337584584981,65.7033823779072,22.221375,0.0
7990,2520,260.60736392580003,65.703718681094,22.159824,1.0
7993,2520,260.82872874934685,65.70358409268314,22.231195,0.014
7995,2520,260.4948320986838,65.70165885431261,18.632435,0.995
7997,2520,260.9290465470167,65.70351695422495,22.403316,1.0
8007,2520,261.11761425093647,65.70053849928077,17.848173,1.0
8015,2520,260.52487839401476,65.70356144914703,21.929451,0.0
8027,2520,260.9773555999315,65.70405601328805,21.944458,0.0
8029,2520,260.0787082538062,65.70363827709929,21.565052,0.999
8035,2520,260.65567651496985,65.7042238645322,20.777363,0.0
8038,2520,260.4309970464642,65.70476146433525,22.404287,0.928
8045,2520,261.08605778495644,65.70337816478437,19.887552,1.0
8048,2520,260.94254854693247,65.70450651901777,20.636574,1.0
8052,2520,260.99916154132984,65.70460761266746,21.196201,1.0
8072,2520,260.0900731186475,65.70203286270532,20.373932,0.0
8076,2520,260.93946612342967,65.70506604082134,21.443352,0.0
8093,2520,260.5013577165943,65.7059183653371,20.532936,1.0
8097,2520,260.41437331340876,65.70524291440064,20.285461,1.0
8102,2520,261.0129607310691,65.70568681374434,21.732143,0.0
8105,2520,260.3661137018221,65.70603919677865,21.72527,0.0
8108,2520,260.4361203898704,65.7061982964076,21.880379,0.0
8137,2520,260.9096273588395,65.70665327183815,20.754402,1.0
8156,2520,260.17880913690686,65.70631595119616,21.521782,0.0
8160,2520,260.6357287874393,65.70576533974321,19.499012,1.0
8163,2520,261.12813953537204,65.70659977826239,22.435514,0.0
8168,2520,260.65816574952834,65.70712126692497,20.058811,1.0
8170,2520,260.156838611938,65.70690578442223,22.39626,0.0
8171,2520,260.0680502513962,65.70565281034227,19.889141,1.0
8189,2520,260.2796773343275,65.70774578515355,22.287374,0.0
8191,2520,260.951389933846,65.70712383885267,21.975124,0.0
8193,2520,260.74742661731784,65.70806841941936,22.26202,0.0
8208,2520,260.18405665479065,65.70699601308083,22.171463,0.0
8214,2520,260.6692318448382,65.70857473393693,21.955498,0.0
8227,2520,260.95892895510866,65.70855383820955,21.223446,0.0
8236,2520,260.16296543890934,65.70774121925267,20.89927,0.0
8242,2520,260.2587288587187,65.70524672946384,17.62863,1.0
8243,2520,260.2775021653244,65.69517761871944,14.627271,1.0
8246,2520,260.68387603411935,65.70953532473972,21.603779,1.0
8249,2520,260.3109136921915,65.70930589922361,22.362919,0.0
8267,2520,260.42597320869896,65.71005649907136,20.955036,1.0
8269,2520,260.954809570205,65.70986777284536,22.491983,0.856
8277,2520,260.0520375394394,65.70948351360224,22.341143,0.0
8288,2520,260.36410293808495,65.71037493090854,21.145681,0.0
8289,2520,260.85477517628436,65.71071821372556,22.437572,0.0
8303,2520,260.58160875807647,65.70779682676333,21.853619,0.0
8305,2520,260.2672297725157,65.71087814399836,22.117924,0.0
8306,2520,260.96444020783963,65.70252731833257,16.269516,1.0
8307,2520,260.29467262109404,65.70876915526493,18.90572,1.0
8313,2520,260.4305394102773,65.7102766369095,21.950623,0.0
8319,2520,260.3254174521568,65.70674545489459,17.056442,1.0
8362,2520,260.38522015519135,65.7124686488885,20.816307,1.0
8368,2520,261.12589213725266,65.71188883034043,21.10703,0.0
8384,2520,260.8760694017413,65.71277368830097,22.284441,0.0
8391,2520,260.2104221456438,65.71080838696007,20.28092,0.0
8401,2520,260.18241992201223,65.70993507829567,19.614548,0.0
8406,2520,260.25303057711295,65.71222135688431,20.808193,0.0
8409,2520,260.0492149792566,65.71129504058811,20.909672,0.985
8412,2520,260.36060027580425,65.71275027890586,20.30025,1.0
8415,2520,260.2021934480159,65.71310638751962,22.004274,0.997
8416,2520,260.1802395213626,65.71304549358895,21.460102,0.0
8431,2520,260.4754519607816,65.71388499568656,22.317104,0.019
8434,2520,260.83448071380866,65.71389003825959,22.035666,0.0
8441,2520,260.75710243540294,65.71416582335338,22.433428,0.0
8443,2520,260.6329907367447,65.71323679638566,19.493515,1.0
8452,2520,260.6526714230149,65.71445262571197,21.544256,1.0
8458,2520,260.0503195228035,65.7135559002191,21.828737,0.961
8471,2520,260.0773480943638,65.71349115042125,21.71363,0.0
8490,2520,260.2292406666373,65.7054217488633,15.696435,1.0
8497,2520,260.3135555446301,65.71502674936939,21.575264,0.0
8498,2520,260.05809154331973,65.71432026591569,21.810116,0.0
8501,2520,260.55275519037053,65.71322804508831,20.237183,0.0
8504,2520,260.8763848039554,65.71517127120669,21.773901,0.0
8521,2520,260.23852202483425,65.7116014207897,19.925869,0.0
8526,2520,260.99390001158554,65.71523855715695,22.44195,1.0
8542,2520,260.2113045648573,65.71503187072804,20.087358,1.0
8543,2520,260.21443246969017,65.71559776941118,21.493986,0.0
8546,2520,260.06908742414765,65.71523715843826,22.368,0.0
8547,2520,261.043607051255,65.71541086450556,20.92521,0.0
8555,2520,260.76337898896804,65.71513499903301,20.927464,0.0
8563,2520,260.14441474421267,65.71571811149431,22.233957,0.869
8564,2520,260.85912063498955,65.71611788115183,21.46508,0.0
8572,2520,261.14841741718385,65.71395211402685,19.115435,1.0
8578,2520,260.6064534738264,65.7108669677562,18.54352,0.0
8588,2520,260.96453931173227,65.71653037470375,21.668533,0.0
8593,2520,260.38158574594706,65.71682529833944,22.139729,0.0
8594,2520,260.69402113578656,65.71691716413358,21.80709,0.0
8606,2520,260.90216049830525,65.71482142647191,18.641031,1.0
8608,2520,260.46157322675134,65.71112297418455,15.962129,1.0
8619,2520,260.50642155419996,65.7173435188516,20.37128,1.0
8624,2520,260.36222847365974,65.71696693144698,21.710535,0.0
8636,2520,260.2254159816109,65.7173685175193,22.00713,0.0
8640,2520,261.10908807205243,65.71662842678496,20.603104,0.0
8649,2520,260.3800756391567,65.7179395605652,21.440107,1.0
8658,2520,260.36545115046505,65.71807751049404,21.98067,1.0
8685,2520,260.3147619053646,65.71641056404864,18.671795,1.0
8690,2520,260.29381695956226,65.71847538293557,22.006323,0.0
8693,2520,260.0819207121785,65.71717085321195,20.014837,1.0
8714,2520,260.4897224772786,65.71908556755723,22.04937,0.0
8732,2520,260.5711573962579,65.71770110433049,20.99631,1.0
8734,2520,260.0373712833723,65.7177156723297,21.433117,0.0
8738,2520,260.8587455699538,65.7191475986864,21.069141,1.0
8742,2520,261.1858760001443,65.71823855521949,21.457958,0.0
8745,2520,261.09347440600163,65.7136808623551,16.308815,1.0
8756,2520,260.0539944858306,65.71865056962754,21.849123,0.0
8780,2520,260.7777383936382,65.71921409282393,20.284344,1.0
8784,2520,261.02488117241853,65.71955162540145,22.485512,0.0
8819,2520,260.9841414189057,65.72015558939793,22.235481,0.0
8829,2520,260.06710847680387,65.71919145272012,19.990133,1.0
8831,2520,260.3289997903554,65.72075902516993,21.500584,1.0
8852,2520,260.78300157043964,65.71709900325281,17.009748,1.0
8866,2520,260.67652589084304,65.7209683399557,20.90043,0.0
8871,2520,260.23451358985085,65.72112242092126,20.985834,0.0
8878,2520,260.90759807249214,65.72147573177764,22.2254,1.0
8880,2520,260.1419315499128,65.72107478729899,21.036701,1.0
8885,2520,261.143543742294,65.72096784855331,21.915493,0.0
8891,2520,261.0890836720837,65.72125793899981,21.99761,1.0
8896,2520,261.1905235998107,65.72105139701371,22.464321,0.0
8897,2520,260.56632084526007,65.71989692003093,19.265345,1.0
8908,2520,260.5059186465943,65.72224400760501,22.394613,0.0
8917,2520,260.8071125567181,65.72245802441016,22.298626,0.0
8918,2520,261.00561091484144,65.72206369793273,21.84828,0.0
8936,2520,260.18730871247607,65.72037209145772,18.551308,1.0
8954,2520,260.607894022809,65.72316552680675,22.427982,0.999
8955,2520,260.1696778118198,65.7198940151788,19.911736,0.0
8958,2520,260.44042497906395,65.72315075760463,22.466936,0.999
8964,2520,260.0652586508977,65.72116719999973,21.43177,0.0
8972,2520,260.4733724303532,65.7233543389191,22.31958,0.002
8973,2520,260.63982072635224,65.72215352284191,19.320522,1.0
8976,2520,260.4017246538965,65.7190950002008,17.149328,1.0
8979,2520,260.1591657444608,65.7228639036664,20.816462,1.0
8992,2520,260.4422056071627,65.71055734132521,14.45202,1.0
8993,2520,260.8692778106513,65.72097846740637,18.095503,1.0
8995,2520,260.27682295288366,65.72346554445755,21.651543,0.0
9002,2520,260.5156844133782,65.72403464204926,22.236633,0.0
9009,2520,260.8600798937117,65.72218398113985,19.786133,0.0
9013,2520,260.2433125308618,65.7229383336731,20.385654,1.0
9020,2520,260.8262984461215,65.72400526989519,21.047922,1.0
9023,2520,260.130613081989,65.72224222100961,19.396957,1.0
9029,2520,260.8494723748689,65.72425144045273,21.975727,1.0
9037,2520,260.11708579932275,65.72115308297043,18.70691,1.0
9042,2520,260.4781513540534,65.7178054468593,15.806739,1.0
9046,2520,260.8679558395883,65.72380090015709,20.554161,0.0
9066,2520,261.02942055282466,65.72425460895718,21.102266,0.0
9069,2520,260.98816060431534,65.72468309103759,22.213078,1.0
9074,2520,260.68654694626235,65.72322697036806,20.535742,0.0
9087,2520,260.9349264880632,65.71806969584713,17.522762,1.0
9088,2520,260.83008443059174,65.72276990538073,21.277155,0.0
9095,2520,260.5314672976415,65.72577856985839,21.761112,1.0
